MHM Id,Classification,Container,Userid,latitude,longitude,date,Photo,,,,,,,,,
18053,culex,well or cistern,51046601,14.8405,-15.8802,10/5/19,https://data.globe.gov/system/photos/2019/10/05/1230950/original.jpg,,,,,,,,,
18051,neither,dish or pot,51046601,14.8408,-15.8806,10/5/19,https://data.globe.gov/system/photos/2019/10/05/1230932/original.jpg,,,,,,,,,
18051,neither,dish or pot,51046601,14.8408,-15.8806,10/5/19,https://data.globe.gov/system/photos/2019/10/05/1230933/original.jpg,,,,,,,,,
18051,neither,dish or pot,51046601,14.8408,-15.8806,10/5/19,https://data.globe.gov/system/photos/2019/10/05/1230934/original.jpg,,,,,,,,,
10502,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/8/19,https://data.globe.gov/system/photos/2019/04/08/1026410/original.jpg,,,,,,,,,
10030,neither,dish or pot,51046601,14.8405,-15.8799,4/2/19,https://data.globe.gov/system/photos/2019/04/02/1018328/original.jpg,,,,,,,,,
10030,neither,dish or pot,51046601,14.8405,-15.8799,4/2/19,https://data.globe.gov/system/photos/2019/04/02/1018329/original.jpg,,,,,,,,,
11705,culex,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1048066/original.jpg,,,,,,,,,
11652,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/19/19,https://data.globe.gov/system/photos/2019/04/19/1044030/original.jpg,,,,,,,,,
10334,neither,cement metal or plastic tank,51046601,15.0508,-16.2374,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024061/original.jpg,,,,,,,,,
10334,neither,cement metal or plastic tank,51046601,15.0508,-16.2374,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024062/original.jpg,,,,,,,,,
10336,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024075/original.jpg,,,,,,,,,
10336,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024077/original.jpg,,,,,,,,,
10336,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024078/original.jpg,,,,,,,,,
10363,neither,dish or pot,51046601,15.0508,-16.2373,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024248/original.jpg,,,,,,,,,
10363,neither,dish or pot,51046601,15.0508,-16.2373,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024249/original.jpg,,,,,,,,,
10389,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024539/original.jpg,,,,,,,,,
10389,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024540/original.jpg,,,,,,,,,
10335,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024065/original.jpg,,,,,,,,,
10335,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024066/original.jpg,,,,,,,,,
10335,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024067/original.jpg,,,,,,,,,
10353,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024156/original.jpg,,,,,,,,,
10353,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024157/original.jpg,,,,,,,,,
10339,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024091/original.jpg,,,,,,,,,
10339,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024092/original.jpg,,,,,,,,,
10339,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024093/original.jpg,,,,,,,,,
10357,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024168/original.jpg,,,,,,,,,
10357,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024169/original.jpg,,,,,,,,,
10357,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024170/original.jpg,,,,,,,,,
10978,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032969/original.jpg,,,,,,,,,
10987,culex,dish or pot,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033006/original.jpg,,,,,,,,,
10987,culex,dish or pot,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033007/original.jpg,,,,,,,,,
10358,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024210/original.jpg,,,,,,,,,
10358,neither,cement metal or plastic tank,51046601,15.0516,-16.2358,4/7/19,https://data.globe.gov/system/photos/2019/04/07/1024211/original.jpg,,,,,,,,,
10491,culex,dish or pot,51046601,15.0508,-16.2473,4/8/19,https://data.globe.gov/system/photos/2019/04/08/1026104/original.jpg,,,,,,,,,
10850,aedes,dish or pot,51046601,15.0508,-16.2373,4/11/19,https://data.globe.gov/system/photos/2019/04/11/1031141/original.jpg,,,,,,,,,
10850,aedes,dish or pot,51046601,15.0508,-16.2373,4/11/19,https://data.globe.gov/system/photos/2019/04/11/1031142/original.jpg,,,,,,,,,
10996,neither,well or cistern,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033058/original.jpg,,,,,,,,,
10996,neither,well or cistern,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033059/original.jpg,,,,,,,,,
10478,aedes,cement metal or plastic tank,51046601,15.0508,-16.2373,4/8/19,https://data.globe.gov/system/photos/2019/04/08/1025952/original.jpg,,,,,,,,,
10504,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/8/19,https://data.globe.gov/system/photos/2019/04/08/1026469/original.jpg,,,,,,,,,
10504,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/8/19,https://data.globe.gov/system/photos/2019/04/08/1026470/original.jpg,,,,,,,,,
10505,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/8/19,https://data.globe.gov/system/photos/2019/04/08/1026474/original.jpg,,,,,,,,,
10505,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/8/19,https://data.globe.gov/system/photos/2019/04/08/1026475/original.jpg,,,,,,,,,
11518,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/17/19,https://data.globe.gov/system/photos/2019/04/17/1040986/original.jpg,,,,,,,,,
11518,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/17/19,https://data.globe.gov/system/photos/2019/04/17/1040987/original.jpg,,,,,,,,,
11239,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036912/original.jpg,,,,,,,,,
11239,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036913/original.jpg,,,,,,,,,
11239,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036914/original.jpg,,,,,,,,,
11354,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037997/original.jpg,,,,,,,,,
11354,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037998/original.jpg,,,,,,,,,
11354,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037999/original.jpg,,,,,,,,,
11354,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1038000/original.jpg,,,,,,,,,
11253,neither,dish or pot,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037011/original.jpg,,,,,,,,,
11253,neither,dish or pot,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037012/original.jpg,,,,,,,,,
11253,neither,dish or pot,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037013/original.jpg,,,,,,,,,
11256,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037024/original.jpg,,,,,,,,,
11256,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037025/original.jpg,,,,,,,,,
11256,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037026/original.jpg,,,,,,,,,
11256,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037027/original.jpg,,,,,,,,,
11256,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1037028/original.jpg,,,,,,,,,
11245,culex,dish or pot,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036920/original.jpg,,,,,,,,,
11245,culex,dish or pot,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036921/original.jpg,,,,,,,,,
11245,culex,dish or pot,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036922/original.jpg,,,,,,,,,
11245,culex,dish or pot,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036923/original.jpg,,,,,,,,,
11251,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036996/original.jpg,,,,,,,,,
11251,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036997/original.jpg,,,,,,,,,
11251,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/15/19,https://data.globe.gov/system/photos/2019/04/15/1036999/original.jpg,,,,,,,,,
11752,aedes,dish or pot,51046601,15.0488,-16.2404,4/25/19,https://data.globe.gov/system/photos/2019/04/25/1051254/original.jpg,,,,,,,,,
11752,aedes,dish or pot,51046601,15.0488,-16.2404,4/25/19,https://data.globe.gov/system/photos/2019/04/25/1051255/original.jpg,,,,,,,,,
11752,aedes,dish or pot,51046601,15.0488,-16.2404,4/25/19,https://data.globe.gov/system/photos/2019/04/25/1051256/original.jpg,,,,,,,,,
11750,culex,dish or pot,51046601,15.0488,-16.2404,4/25/19,https://data.globe.gov/system/photos/2019/04/25/1051243/original.jpg,,,,,,,,,
11750,culex,dish or pot,51046601,15.0488,-16.2404,4/25/19,https://data.globe.gov/system/photos/2019/04/25/1051244/original.jpg,,,,,,,,,
11750,culex,dish or pot,51046601,15.0488,-16.2404,4/25/19,https://data.globe.gov/system/photos/2019/04/25/1051245/original.jpg,,,,,,,,,
11702,aedes,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1047933/original.jpg,,,,,,,,,
11702,aedes,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1047934/original.jpg,,,,,,,,,
11702,aedes,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1047935/original.jpg,,,,,,,,,
11702,aedes,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1047938/original.jpg,,,,,,,,,
11184,culex,dish or pot,51046601,15.0361,-16.2613,4/14/19,https://data.globe.gov/system/photos/2019/04/14/1035901/original.jpg,,,,,,,,,
11184,culex,dish or pot,51046601,15.0361,-16.2613,4/14/19,https://data.globe.gov/system/photos/2019/04/14/1035902/original.jpg,,,,,,,,,
11184,culex,dish or pot,51046601,15.0361,-16.2613,4/14/19,https://data.globe.gov/system/photos/2019/04/14/1035903/original.jpg,,,,,,,,,
11188,aedes,cement metal or plastic tank,51046601,15.0448,-16.2456,4/14/19,https://data.globe.gov/system/photos/2019/04/14/1035929/original.jpg,,,,,,,,,
11188,aedes,cement metal or plastic tank,51046601,15.0448,-16.2456,4/14/19,https://data.globe.gov/system/photos/2019/04/14/1035932/original.jpg,,,,,,,,,
11188,aedes,cement metal or plastic tank,51046601,15.0448,-16.2456,4/14/19,https://data.globe.gov/system/photos/2019/04/14/1035934/original.jpg,,,,,,,,,
11815,aedes,dish or pot,51046601,15.0396,-16.2528,4/30/19,https://data.globe.gov/system/photos/2019/04/30/1056110/original.jpg,,,,,,,,,
11815,aedes,dish or pot,51046601,15.0396,-16.2528,4/30/19,https://data.globe.gov/system/photos/2019/04/30/1056111/original.jpg,,,,,,,,,
11070,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/13/19,https://data.globe.gov/system/photos/2019/04/13/1034098/original.jpg,,,,,,,,,
10991,neither,well or cistern,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033026/original.jpg,,,,,,,,,
10991,neither,well or cistern,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033028/original.jpg,,,,,,,,,
10974,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032945/original.jpg,,,,,,,,,
10974,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032946/original.jpg,,,,,,,,,
10974,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032947/original.jpg,,,,,,,,,
10977,neither,dish or pot,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032959/original.jpg,,,,,,,,,
10977,neither,dish or pot,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032960/original.jpg,,,,,,,,,
10981,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032980/original.jpg,,,,,,,,,
10981,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032981/original.jpg,,,,,,,,,
10985,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032998/original.jpg,,,,,,,,,
10985,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1032999/original.jpg,,,,,,,,,
11000,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033101/original.jpg,,,,,,,,,
11000,neither,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033102/original.jpg,,,,,,,,,
11043,neither,cement metal or plastic tank,51046601,15.0495,-16.2401,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033659/original.jpg,,,,,,,,,
11042,culex,cement metal or plastic tank,51046601,15.0508,-16.2373,4/12/19,https://data.globe.gov/system/photos/2019/04/12/1033620/original.jpg,,,,,,,,,
11703,culex,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1047947/original.jpg,,,,,,,,,
11703,culex,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1047948/original.jpg,,,,,,,,,
11703,culex,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1047949/original.jpg,,,,,,,,,
11703,culex,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1047950/original.jpg,,,,,,,,,
11814,neither,dish or pot,51046601,15.0396,-16.2528,4/30/19,https://data.globe.gov/system/photos/2019/04/30/1056105/original.jpg,,,,,,,,,
11814,neither,dish or pot,51046601,15.0396,-16.2528,4/30/19,https://data.globe.gov/system/photos/2019/04/30/1056106/original.jpg,,,,,,,,,
11814,neither,dish or pot,51046601,15.0396,-16.2528,4/30/19,https://data.globe.gov/system/photos/2019/04/30/1056107/original.jpg,,,,,,,,,
11704,culex,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1048056/original.jpg,,,,,,,,,
11704,culex,dish or pot,51046601,15.0405,-16.2491,4/23/19,https://data.globe.gov/system/photos/2019/04/23/1048057/original.jpg,,,,,,,,,
9218,aedes,cement metal or plastic tank,51046601,15.0412,-16.2495,3/19/19,https://data.globe.gov/system/photos/2019/03/19/1000189/original.jpg,,,,,,,,,
9218,aedes,cement metal or plastic tank,51046601,15.0412,-16.2495,3/19/19,https://data.globe.gov/system/photos/2019/03/19/1000190/original.jpg,,,,,,,,,
9220,aedes,cement metal or plastic tank,51046601,15.0403,-16.2476,3/19/19,https://data.globe.gov/system/photos/2019/03/19/1000225/original.jpg,,,,,,,,,
9456,aedes,cement metal or plastic tank,51046601,15.0403,-16.2476,3/23/19,https://data.globe.gov/system/photos/2019/03/23/1004546/original.jpg,,,,,,,,,
9456,aedes,cement metal or plastic tank,51046601,15.0403,-16.2476,3/23/19,https://data.globe.gov/system/photos/2019/03/23/1004547/original.jpg,,,,,,,,,
9456,aedes,cement metal or plastic tank,51046601,15.0403,-16.2476,3/23/19,https://data.globe.gov/system/photos/2019/03/23/1004549/original.jpg,,,,,,,,,
9739,aedes,dish or pot,51046601,14.85,-15.8833,3/28/19,https://data.globe.gov/system/photos/2019/03/28/1011794/original.jpg,,,,,,,,,
9739,aedes,dish or pot,51046601,14.85,-15.8833,3/28/19,https://data.globe.gov/system/photos/2019/03/28/1011795/original.jpg,,,,,,,,,
9738,culex,dish or pot,51046601,14.85,-15.8833,3/28/19,https://data.globe.gov/system/photos/2019/03/28/1011770/original.jpg,,,,,,,,,
9738,culex,dish or pot,51046601,14.85,-15.8833,3/28/19,https://data.globe.gov/system/photos/2019/03/28/1011771/original.jpg,,,,,,,,,
9738,culex,dish or pot,51046601,14.85,-15.8833,3/28/19,https://data.globe.gov/system/photos/2019/03/28/1011772/original.jpg,,,,,,,,,
9674,aedes,well or cistern,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010026/original.jpg,,,,,,,,,
9674,aedes,well or cistern,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010028/original.jpg,,,,,,,,,
9676,aedes,dish or pot,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010215/original.jpg,,,,,,,,,
9676,aedes,dish or pot,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010216/original.jpg,,,,,,,,,
9676,aedes,dish or pot,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010217/original.jpg,,,,,,,,,
9675,culex,well or cistern,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010040/original.jpg,,,,,,,,,
9679,culex,well or cistern,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010326/original.jpg,,,,,,,,,
9679,culex,well or cistern,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010327/original.jpg,,,,,,,,,
9677,aedes,well or cistern,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010290/original.jpg,,,,,,,,,
9677,aedes,well or cistern,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010291/original.jpg,,,,,,,,,
9678,culex,dish or pot,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010309/original.jpg,,,,,,,,,
9678,culex,dish or pot,51046601,14.85,-15.8833,3/27/19,https://data.globe.gov/system/photos/2019/03/27/1010310/original.jpg,,,,,,,,,
9636,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1007966/original.jpg,,,,,,,,,
9636,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1007967/original.jpg,,,,,,,,,
9636,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1007969/original.jpg,,,,,,,,,
9638,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008006/original.jpg,,,,,,,,,
9638,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008007/original.jpg,,,,,,,,,
9637,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1007995/original.jpg,,,,,,,,,
9637,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1007996/original.jpg,,,,,,,,,
9637,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1007997/original.jpg,,,,,,,,,
9640,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008320/original.jpg,,,,,,,,,
9640,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008321/original.jpg,,,,,,,,,
9635,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1007943/original.jpg,,,,,,,,,
9635,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1007944/original.jpg,,,,,,,,,
9635,aedes,dish or pot,51046601,14.85,-15.8833,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1007945/original.jpg,,,,,,,,,
9642,aedes,dish or pot,51046601,14.8405,-15.8799,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008666/original.jpg,,,,,,,,,
9642,aedes,dish or pot,51046601,14.8405,-15.8799,3/26/19,https://data.globe.gov/system/photos/2019/03/26/1008667/original.jpg,,,,,,,,,
9829,culex,dish or pot,51046601,14.8405,-15.8833,3/30/19,https://data.globe.gov/system/photos/2019/03/30/1014446/original.jpg,,,,,,,,,
9829,culex,dish or pot,51046601,14.8405,-15.8833,3/30/19,https://data.globe.gov/system/photos/2019/03/30/1014447/original.jpg,,,,,,,,,
9780,aedes,well or cistern,51046601,14.8405,-15.8799,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1013436/original.jpg,,,,,,,,,
9780,aedes,well or cistern,51046601,14.8405,-15.8799,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1013437/original.jpg,,,,,,,,,
9780,aedes,well or cistern,51046601,14.8405,-15.8799,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1013438/original.jpg,,,,,,,,,
9767,aedes,well or cistern,51046601,14.85,-15.8833,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1012858/original.jpg,,,,,,,,,
9767,aedes,well or cistern,51046601,14.85,-15.8833,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1012859/original.jpg,,,,,,,,,
9767,aedes,well or cistern,51046601,14.85,-15.8833,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1012860/original.jpg,,,,,,,,,
9779,aedes,dish or pot,51046601,14.8405,-15.8799,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1013426/original.jpg,,,,,,,,,
9779,aedes,dish or pot,51046601,14.8405,-15.8799,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1013427/original.jpg,,,,,,,,,
9768,aedes,dish or pot,51046601,14.8405,-15.8799,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1012863/original.jpg,,,,,,,,,
9768,aedes,dish or pot,51046601,14.8405,-15.8799,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1012864/original.jpg,,,,,,,,,
9765,aedes,dish or pot,51046601,14.85,-15.8833,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1012747/original.jpg,,,,,,,,,
9765,aedes,dish or pot,51046601,14.85,-15.8833,3/29/19,https://data.globe.gov/system/photos/2019/03/29/1012748/original.jpg,,,,,,,,,
8977,aedes,dish or pot,51046601,15.0412,-16.2495,3/11/19,https://data.globe.gov/system/photos/2019/03/11/991789/original.jpg,,,,,,,,,
8977,aedes,dish or pot,51046601,15.0412,-16.2495,3/11/19,https://data.globe.gov/system/photos/2019/03/11/991790/original.jpg,,,,,,,,,
9961,neither,cement metal or plastic tank,51046601,14.85,-15.8833,4/1/19,https://data.globe.gov/system/photos/2019/04/01/1016866/original.jpg,,,,,,,,,
9961,neither,cement metal or plastic tank,51046601,14.85,-15.8833,4/1/19,https://data.globe.gov/system/photos/2019/04/01/1016868/original.jpg,,,,,,,,,
9955,culex,dish or pot,51046601,14.8405,-15.8799,4/1/19,https://data.globe.gov/system/photos/2019/04/01/1016580/original.jpg,,,,,,,,,
9955,culex,dish or pot,51046601,14.8405,-15.8799,4/1/19,https://data.globe.gov/system/photos/2019/04/01/1016581/original.jpg,,,,,,,,,
9723,culex,dish or pot,51046601,14.85,-15.8833,3/28/19,https://data.globe.gov/system/photos/2019/03/28/1011510/original.jpg,,,,,,,,,
9723,culex,dish or pot,51046601,14.85,-15.8833,3/28/19,https://data.globe.gov/system/photos/2019/03/28/1011511/original.jpg,,,,,,,,,
9723,culex,dish or pot,51046601,14.85,-15.8833,3/28/19,https://data.globe.gov/system/photos/2019/03/28/1011512/original.jpg,,,,,,,,,
9848,neither,ditch,51046601,14.85,-15.8833,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015082/original.jpg,,,,,,,,,
9848,neither,ditch,51046601,14.85,-15.8833,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015083/original.jpg,,,,,,,,,
9844,aedes,dish or pot,51046601,14.85,-15.8833,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015003/original.jpg,,,,,,,,,
9844,aedes,dish or pot,51046601,14.85,-15.8833,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015004/original.jpg,,,,,,,,,
9844,aedes,dish or pot,51046601,14.85,-15.8833,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015005/original.jpg,,,,,,,,,
9843,aedes,cement metal or plastic tank,51046601,14.8405,-15.8899,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015000/original.jpg,,,,,,,,,
9853,culex,dish or pot,51046601,14.85,-16.8833,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015183/original.jpg,,,,,,,,,
9853,culex,dish or pot,51046601,14.85,-16.8833,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015184/original.jpg,,,,,,,,,
9847,neither,tree holes,51046601,14.8405,-15.8799,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015073/original.jpg,,,,,,,,,
9847,neither,tree holes,51046601,14.8405,-15.8799,3/31/19,https://data.globe.gov/system/photos/2019/03/31/1015074/original.jpg,,,,,,,,,
9808,aedes,dish or pot,51046601,14.8405,-15.8799,3/30/19,https://data.globe.gov/system/photos/2019/03/30/1013990/original.jpg,,,,,,,,,
